,outvort_10,outvort_20,outvort_30,outvort_50,outvort_70,outvort_100,outvort_150,outvort_200,outvort_250,outvort_300,outvort_400,outvort_500,outvort_600,outvort_700,outvort_800,outvort_850,outvort_900,outvort_925,outvort_950,outvort_975,outvort_1000,outrhum_10,outrhum_20,outrhum_30,outrhum_50,outrhum_70,outrhum_100,outrhum_150,outrhum_200,outrhum_250,outrhum_300,outrhum_400,outrhum_500,outrhum_600,outrhum_700,outrhum_800,outrhum_850,outrhum_900,outrhum_925,outrhum_950,outrhum_975,outrhum_1000,outgpot_10,outgpot_20,outgpot_30,outgpot_50,outgpot_70,outgpot_100,outgpot_150,outgpot_200,outgpot_250,outgpot_300,outgpot_400,outgpot_500,outgpot_600,outgpot_700,outgpot_800,outgpot_850,outgpot_900,outgpot_950,outgpot_975,outgpot_1000,outvvel_10,outvvel_20,outvvel_30,outvvel_50,outvvel_70,outvvel_100,outvvel_150,outvvel_200,outvvel_250,outvvel_300,outvvel_400,outvvel_500,outvvel_600,outvvel_700,outvvel_850,outvvel_925,outvvel_975,outvvel_1000,outu10,outv10,out2mdewtmp,out2mtmp,outconv_ppt,outtot_cld_ice,outtot_cldwtr,outtot_cld_rain,outvi_div_cld_froz_wtr,outvi_div_cld_liq_wtr,outvi_div_gpot_flux,outvi_div_ke_flux,outvi_div_mass_flux,outvi_div_moisture_flux,outvi_div_olr_flux,outvi_div_tot_enrgy_flux,outvi_ke,outvi_pe_inte,outvi_pe_ie_latentenrgy,outvi_temp,outvi_olr,outvi_tot_enrgy,outvi_moisture_div,outcape,outinst_10m_wnd_gst,outinst_moisture_flux,outinst_ssh_flux,outsurfmean_swr_flux,outsurfmean_lhf,outsurfmean_lwr_flux,outsurfmean_shf,outdwnwrdmean_swr_flux,outtopmean_lwr_flux,outtopmean_swr_flux,outvimean_moisture_div,outsurf_lhf,outsurf_shf,outtot_suprcool_liqwtr,outtot_wtr_vpr,outmslp,outconv_rrate,outls_rrate,outmn_conv_prate,outmn_ls_prate,outmn_tot_prate,outsst
19,-7.630958377073209e-06,-1.6934110317379236e-05,-1.1041977753241857e-05,1.8973136320710181e-06,-5.501648411154747e-06,-1.2289049724737803e-05,-1.3113503033916155e-05,-1.4487033089001974e-05,-1.2776923055450122e-05,-7.526755022505919e-06,-1.8912600353360175e-06,9.068753570318222e-08,1.4911250521739323e-06,2.9569026082754133e-06,3.964857508738836e-06,4.331798603137334e-06,5.67152164876461e-06,6.302818655967713e-06,6.1764537046353025e-06,5.020263294378916e-06,3.405171446502209e-06,0.05402433474858602,0.23428970037105804,0.7366989135742188,3.6206425348917644,16.112064990897974,104.42842609286308,91.03593804091216,82.19566751271486,70.64285590698321,64.79870166083177,66.60828348795573,70.58502705891927,71.03931281765303,75.10552120109399,80.61160024007161,80.89511315425237,80.96617126464844,81.45318314333757,83.4587158203125,83.61477152506511,82.02493693033854,305866.50807291665,260607.70364583333,234979.17018229168,203621.65885416666,183670.53020833334,163582.25442708333,140402.57955729167,122618.198828125,107925.27747395834,95325.30013020833,74426.24270833333,57415.61536458333,43044.42591145833,30551.091341145835,19472.014388020834,14359.742643229167,9487.8353515625,4835.095377604167,2593.993375651042,411.3372395833333,-0.0006211062272389729,0.002122640609741211,0.0017446438471476237,0.00036191145579020183,0.005133442083994548,-0.008134285608927408,-0.048201735814412436,-0.061562728881835935,-0.050922203063964847,-0.03554681142171224,-0.011494890848795573,0.010642242431640626,0.017281468709309897,0.006603749593098959,-0.0008363723754882812,0.008447519938151042,0.0146392822265625,0.017316627502441406,0.5666089375813802,1.7911656697591145,297.888628133138,300.65147959391277,0.00010841097682714462,0.037244955698649086,0.06834377447764078,0.008536911010742188,-4.209655647476514e-07,-4.752849539120992e-07,286.4348958333333,3.1874348958333334,-0.0012925217549006145,-1.789356271425883e-05,-671.97734375,-424.77630208333335,543296.6935058594,2655603822.9333334,2799511773.866667,2612954.575,2639168699.733333,2800055074.133333,-0.061444091796875,855.45263671875,5.932307275322576,-2.303422661498189e-05,4.68466796875,0.0,-56.77267659505208,-33.69338785807292,2.2047159830729166,0.0,-211.12226359049478,0.0,-1.707039773464203e-05,-204380.63333333333,7937.566666666667,0.02277357578277588,57.545953369140626,1004.7959713541667,2.838953708608945e-05,1.2642331421375275e-05,3.011512259642283e-05,1.1768595625956852e-05,4.188331464926402e-05,302.3317600483608
20,-9.930972009897231e-06,-1.5775269518295923e-05,-1.0667306681474049e-05,6.724391520644227e-07,-3.2458056618149084e-06,-1.4187127817422152e-05,-1.41924984442691e-05,-1.360985916107893e-05,-1.1269228222469489e-05,-6.714796957870324e-06,-1.5689836194117865e-06,4.572172959645589e-07,1.3332891588409742e-06,2.9923394322395325e-06,3.667183530827363e-06,4.03011217713356e-06,5.679725048442682e-06,6.7784140507380165e-06,7.168622687458992e-06,6.035855039954185e-06,4.22838299224774e-06,0.054029874849948104,0.23066961367925007,0.7253679045631239,3.6757469300801557,14.934270855908592,102.95029900272688,92.01300523231427,85.28580779135227,73.53495788574219,66.5355714596808,65.44698053101699,69.72406819760799,70.88750972350438,76.58292400638263,82.60145263671875,82.81155293782552,83.13608907063802,83.4776128133138,86.45843658447265,87.06074930826823,85.1742675592502,305658.08515625,260511.71744791666,234850.39166666666,203495.667578125,183550.09973958333,163437.10768229168,140289.64661458333,122526.08072916667,107848.609375,95259.37122395834,74366.00182291666,57358.33059895833,42991.03313802083,30505.1328125,19436.610546875,14329.585221354168,9463.76953125,4819.241145833334,2583.99052734375,406.92578125,0.0004298289616902669,0.0004854480425516764,0.0008962273597717286,-0.0014716386795043945,0.00018553733825683595,-0.004807027180989584,-0.042326132456461586,-0.047173595428466795,-0.03013010025024414,-0.015010833740234375,-0.0033673604329427084,-0.01706530253092448,-0.03639659881591797,-0.05112120310465495,-0.04310652414957682,-0.024005826314290366,-0.013104693094889323,-0.007818476359049479,0.6817049662272135,2.0445574442545573,297.6175348917643,299.95860799153644,0.00014026941110690435,0.03692423502604167,0.06492408116658528,0.01073764165242513,-9.829954554637273e-07,-3.191875293850899e-07,478.9583333333333,3.206429036458333,0.0011229465405146282,-2.6110435525576272e-05,2.64453125,417.69453125,576125.4620157877,2649028010.6666665,2791902045.866667,2604904.058333333,2630964710.4,2792478276.266667,-0.10063705444335938,820.5934895833333,6.3522606588279205,-2.5310254810998836e-05,3.3393839518229167,0.0,-55.916324869791666,-31.92428181966146,1.7760335286458333,0.0,-216.64798380533855,0.0,-2.7948493758837382e-05,-201298.75,6393.75,0.020888630549112955,57.13232060968876,1004.7584231770833,4.4854171574115756e-05,1.593561222155889e-05,3.8963711510101955e-05,1.4011872311433156e-05,5.297114451726278e-05,302.32438232728197
21,-1.1754742202659447e-05,-1.4329581366231045e-05,-9.993157194306453e-06,-1.0227299450586239e-06,-2.0859685416022935e-06,-1.6301059319327274e-05,-1.598771195858717e-05,-1.32103372986118e-05,-1.050335510323445e-05,-7.349524336556594e-06,-2.4243956431746485e-06,-1.1175870895385742e-06,5.638925358653069e-07,3.5195844247937202e-06,4.660928001006444e-06,5.411193706095219e-06,6.932578980922699e-06,7.685964616636435e-06,7.71270909657081e-06,6.560236215591431e-06,4.664094497760137e-06,0.051066848635673526,0.23571330706278484,0.7041820109356195,3.838064161936442,15.470718892415364,101.88749575416247,90.1984273682038,84.74363719721636,73.94007623841365,64.74337147970995,64.78972416271766,71.04945706526438,73.19488527278105,79.62740560173988,84.81633860270182,84.86480560302735,86.14389597574869,87.0568603515625,89.67576038440069,89.63611450195313,87.80702667236328,305300.73203125,260257.0234375,234589.76783854168,203243.593359375,183331.741796875,163212.72760416666,140084.43763020833,122330.42890625,107659.69817708334,95074.15234375,74181.56842447916,57182.95651041667,42830.98385416667,30360.164518229165,19303.7201171875,14202.404036458332,9343.505794270834,4708.1529296875,2478.199918619792,306.2970703125,0.0017096360524495443,-0.0004490057627360026,0.002349519729614258,0.00016321341196695965,-0.0005008697509765625,-0.002023776372273763,-0.03559300104777018,-0.043470001220703124,-0.03100897471110026,-0.024052747090657554,-0.03409423828125,-0.06585610707600911,-0.08409811655680338,-0.0844085693359375,-0.04549547831217448,-0.019554964701334634,-0.007195663452148437,-0.0002473195393880208,1.0916938781738281,1.926343027750651,297.42645772298175,299.4150619506836,0.00026970567802588145,0.05405101776123047,0.09917724132537842,0.02017946243286133,-3.9578493063648544e-07,2.0652078092098236e-07,707.1169270833333,3.323388671875,0.00034087498982747396,-7.826779037714004e-05,-380.5104166666667,133.27838541666668,582672.0296630859,2640419345.0666666,2782920516.266667,2595448.933333333,2621408093.866667,2783503419.733333,-0.30294621785481773,802.6740234375,7.35730789899826,-2.6893105435495575e-05,0.8355428059895833,0.0,-68.32388102213541,-32.67027180989583,0.22234700520833334,0.0,-217.6208719889323,0.0,-8.41500237584114e-05,-245965.63333333333,800.95,0.030719693501790366,56.982992553710936,1003.5956992187499,7.498407115538916e-05,2.383353809515635e-05,7.491785412033399e-05,2.0563074698050818e-05,9.548598900437355e-05,302.32649623098973
22,-1.220768317580223e-05,-1.4516483255041142e-05,-7.23828561604023e-06,-2.4715215355778732e-06,-4.58757858723402e-07,-1.7637088118741908e-05,-1.4102936256676913e-05,-1.1480584119757016e-05,-1.0620507722099621e-05,-7.182840878764788e-06,-3.9245079581936204e-06,-1.7639249563217163e-06,8.135878791411718e-07,4.3495402981837594e-06,7.193100949128469e-06,8.19625953833262e-06,8.197144294778506e-06,7.422377044955889e-06,7.12159089744091e-06,6.489843750993411e-06,4.966013754407564e-06,0.048187379060739964,0.2674139678478241,0.6666482210159301,3.784169324239095,15.878936931987603,103.7440234263738,87.18728339920442,83.39679805239042,74.731926420331,66.48979017138481,63.79932056864103,73.59595634837946,74.43664684096971,80.36968078613282,83.55697123507659,83.44771677652994,85.10367329915364,86.92535705566407,89.83423563639323,88.82050120035807,87.23973795771599,305219.62395833334,260274.77291666667,234629.60377604168,203250.66588541667,183350.96744791666,163229.036328125,140109.91263020833,122339.76106770833,107656.02708333333,95062.67473958334,74158.86673177083,57164.518880208336,42819.0203125,30349.349348958334,19295.032421875,14196.255338541667,9341.290559895833,4712.225423177083,2485.65361328125,317.12024739583336,0.0017397562662760417,-0.002995793024698893,-0.00041062434514363606,0.0013119816780090333,-0.0009704470634460449,-0.00223086675008138,-0.04672406514485677,-0.058265272776285806,-0.050736554463704425,-0.04303544362386068,-0.03523241678873698,-0.05015519460042318,-0.06195557912190755,-0.06153462727864583,-0.02780469258626302,-0.009040323893229167,0.005556901295979817,0.014176591237386068,1.2693453470865885,1.450079345703125,297.31408030192057,299.44699045817055,0.00031539772947629293,0.05838200251261393,0.10892624855041504,0.030521647135416666,-3.3139561613400775e-09,3.516518821318944e-07,708.2356770833334,5.347005208333333,-0.001003501812616984,-7.428489625453949e-05,-819.8903645833333,-288.67083333333335,603479.9089192708,2636165597.866667,2776621312.0,2589942.8833333333,2615662455.4666667,2777224388.266667,-0.2648351033528646,522.54912109375,7.507825766736642,-2.789663461347421e-05,1.369677734375,9.765625e-05,-69.80128580729166,-29.342841593424478,-1.3376505533854166,0.0976806640625,-211.47969767252604,0.056111653645833336,-7.356305917104086e-05,-251285.15,-4815.416666666667,0.04041478633880615,56.165062459309894,1003.7257942708333,7.771278421084085e-05,3.5855236152807875e-05,8.761052352686723e-05,3.392075498898824e-05,0.00012153387069702148,302.23329404290234
23,-9.119060511390368e-06,-1.461247738916427e-05,-5.9880510283013185e-06,-2.740748459473252e-06,1.5355763025581837e-06,-1.7812276685920853e-05,-1.3659351194898288e-05,-1.13547391568621e-05,-1.0312146817644438e-05,-7.955039230485757e-06,-4.393079628547033e-06,-1.7169552544752756e-06,1.0950180391470591e-06,5.20849134773016e-06,8.288103466232617e-06,8.568943788607916e-06,8.010584861040115e-06,7.479342942436536e-06,7.1124018480380375e-06,6.1623286455869675e-06,5.64561535914739e-06,0.041038820644219716,0.2922384083271027,0.7042314767837524,3.5389144897460936,16.667162322998045,100.52102652788162,83.66529918710391,79.208762558798,72.20617008507251,65.54632751109699,62.90854288736979,73.20528818766276,75.11782735188802,79.82486850221952,83.41189524332682,83.54926096598307,86.07547709147136,87.8701945245266,88.60913291374843,86.80054727693398,83.3949188232422,305473.57369791664,260413.17682291666,234831.86002604166,203439.00690104166,183545.52864583334,163362.23919270834,140245.76276041666,122474.53541666667,107795.14466145834,95205.41953125,74301.26100260417,57307.38684895833,42964.5603515625,30497.562109375,19445.074609375,14347.372721354166,9494.047786458334,4865.514127604167,2638.0443196614583,468.4380208333333,0.0012167652448018393,-0.0013440092404683431,-0.002595802148183187,0.002090740203857422,-0.000678555170694987,0.004316393534342448,-0.0576538880666097,-0.06898609797159831,-0.057938671112060545,-0.03986148834228516,-0.028584098815917967,-0.03836282094319662,-0.051848220825195315,-0.0482720692952474,-0.018627293904622397,-0.009097862243652343,0.0044214884440104164,0.01341718037923177,0.9307718912760417,1.4072064717610677,297.31849466959636,299.9020670572917,0.0001918993890285492,0.056299908955891924,0.1190750519434611,0.044307708740234375,-2.751165690521399e-07,4.232473050554593e-07,654.88203125,5.546875,-0.0012644996245702107,-5.8663201828797656e-05,-880.0515625,-366.3875,643000.6358235677,2638940492.8,2779441024.0,2591731.966666667,2617466521.6,2780083712.0,-0.07725372314453124,637.177734375,8.834153036276499,-6.110643929181e-05,-25.013614908854166,119.69207356770833,-125.42343343098959,-34.66976318359375,-19.303369140625,650.6383219401042,-212.0247049967448,403.18518880208336,-2.146288752555847e-05,-451524.2833333333,-69491.83333333333,0.03658029238382975,56.18258972167969,1005.4969244791666,5.0798772523800535e-05,3.447482983271281e-05,5.330578424036503e-05,3.52298840880394e-05,8.853388329346975e-05,302.227106545961
24,-5.5917111846307915e-06,-1.5137075873402258e-05,-6.911424376691381e-06,-2.7766926602150003e-06,9.228611209740241e-07,-1.7206475604325533e-05,-1.2862402945756912e-05,-1.1161210325857003e-05,-1.0776310227811337e-05,-8.748696806530158e-06,-5.320265578726927e-06,-2.377635488907496e-06,1.1850536490480105e-06,5.688813204566638e-06,7.701168457667034e-06,7.573065037528674e-06,7.3194891835252445e-06,6.590131670236588e-06,6.879439267019431e-06,7.114629261195659e-06,6.487771558264891e-06,0.038215124885512826,0.28455616037050885,0.7756089131037395,3.5936582883199057,18.288348277037343,96.38096114993095,83.50575063029925,76.36502114931743,69.94879223406315,64.55681333442529,61.86561742896835,73.01211242675781,74.99944690763951,78.4022697408994,82.8331776658694,83.79857175350189,85.78707176248233,84.86642854114373,82.85883026123047,79.84717230995496,76.65120562116304,305636.2890625,260369.33958333332,234827.41458333333,203511.24114583334,183646.05182291666,163446.50716145834,140316.67513020834,122533.13880208334,107843.05104166667,95248.390625,74336.4556640625,57334.56796875,42987.14244791667,30514.375065104166,19454.250716145834,14352.499348958334,9493.212434895833,4850.3111328125,2615.5897623697915,440.7005208333333,-0.001102187236150106,0.00012687444686889648,-0.003005071481068929,-0.0037487228711446125,-0.006115229924519857,-0.0002835432688395182,-0.06465242703755697,-0.07806854248046875,-0.06980177561442057,-0.05631599426269531,-0.05082149505615234,-0.06392269134521485,-0.07471809387207032,-0.06400763193766276,-0.04518311818440755,-0.038825734456380205,-0.030606810251871744,-0.0234251340230306,0.8796763102213542,1.4033571879069011,297.4525146484375,301.7961018880208,0.00020498962452014286,0.05583335558573405,0.136763858795166,0.043271382649739586,-4.279582450787226e-07,3.7087593227624895e-07,975.1401041666667,3.7490885416666666,0.0017840266227722168,-4.351219783226649e-05,-102.70807291666667,771.46796875,636742.65,2639042722.133333,2780277282.133333,2591328.375,2617149559.4666667,2780913740.8,-0.081646728515625,832.9634114583333,9.691744416827957,-9.319209105645617e-05,-48.131005859375,325.0475138346354,-221.94097900390625,-42.78605346679687,-51.841487630208334,1221.5434977213542,-218.79287516276042,844.1102294921875,-2.26763387521108e-05,-798988.7666666667,-186628.75,0.04178283214569092,56.47685953776042,1005.159984375,7.831081748008729e-05,3.470561156670253e-05,5.694068968296051e-05,3.535822033882141e-05,9.230126937230428e-05,302.2236892075567
25,-5.222211863535146e-06,-1.5882776157620052e-05,-8.270806089664499e-06,-2.90623283945024e-06,-4.1258172132074835e-07,-1.7690748791210353e-05,-1.306132956718405e-05,-1.1169794015586377e-05,-1.0611481654147307e-05,-8.572948475678762e-06,-6.068125367164612e-06,-2.691514479617278e-06,9.497394785284996e-07,5.621905438601971e-06,7.81286507844925e-06,7.951127675672373e-06,7.831367353598277e-06,7.984476784865061e-06,8.438325797518095e-06,8.383858948946e-06,7.2589144110679625e-06,0.04236761402280535,0.2569253245989482,0.7992233543811987,3.8788178909569977,20.155982981373867,97.02181294759114,84.37817993164063,74.15875749066473,68.24222157796224,64.32262856066227,61.806616855661076,71.97737782796224,73.64079452057679,77.18146189153194,82.23741404215495,83.94830017089843,84.84590911865234,82.7247543334961,81.01707458496094,78.43871006965637,75.66033172607422,305500.89895833336,260161.86067708334,234585.03658854167,203344.03802083334,183529.34986979168,163364.77356770833,140225.865625,122424.80833333333,107723.12903645834,95123.16653645833,74202.4544921875,57186.396744791666,42828.07018229167,30345.549283854165,19275.321223958334,14167.334895833334,9299.794856770834,4647.5310546875,2410.79150390625,235.20520833333333,-0.0020275890827178957,0.0017761707305908204,0.0006432016690572103,-0.001725296179453532,-0.0019153555234273274,-0.0012295881907145182,-0.06688849131266277,-0.08494933446248372,-0.08099842071533203,-0.06729914347330729,-0.05215129852294922,-0.062340799967447916,-0.07576478322347005,-0.06640357971191406,-0.04774119059244792,-0.040083694458007815,-0.029190731048583985,-0.02205340067545573,1.0649810791015626,1.1052864074707032,297.4731653849284,302.28557637532555,0.00031985212117433546,0.06707377433776855,0.1415392239888509,0.04228207270304362,-7.467887674768766e-07,1.5107604364554087e-07,1000.7950520833333,3.1916829427083333,0.0012602786223093669,-5.811601877212524e-05,-307.95234375,547.5388020833333,604803.0833333334,2633115724.8,2774691950.9333334,2585167.683333333,2611006131.2,2775297348.266667,-0.23377914428710939,947.9296223958333,8.853782549562554,-7.673036695147555e-05,-21.66190185546875,272.0630615234375,-216.3672119140625,-43.810306803385416,-35.74751383463542,1083.5622884114584,-211.74663696289062,724.4825439453125,-6.493907421827317e-05,-778922.0333333333,-128690.58333333333,0.04854528903961182,56.61378021240235,1002.751931640625,0.00013445342580477396,4.2461417615413664e-05,8.884972582260768e-05,4.4753185162941617e-05,0.00013359862690170605,302.21499680452024
26,-6.673699438882371e-06,-1.536126947030425e-05,-9.186680351073544e-06,-3.633791736016671e-06,-1.816275956419607e-06,-1.772768252218763e-05,-1.428558025509119e-05,-1.2022047303617001e-05,-1.038087842365106e-05,-8.368367950121562e-06,-5.8442587032914165e-06,-2.6741220305363337e-06,7.834207887450854e-07,6.312597543001175e-06,7.597729563713074e-06,7.186907654007276e-06,8.110702037811279e-06,8.614206065734227e-06,8.498365059494972e-06,7.45550108452638e-06,5.514888713757197e-06,0.049907545745372775,0.23629114627838135,0.7623566067311913,3.6349017143249513,19.58719558492303,101.41381335904201,86.80056559244791,75.02328317314387,71.68019359658162,68.3782870883743,65.7107744137446,71.30244547526041,73.4504177014033,76.11604715983073,82.09771733880044,82.96472573479016,82.81307830810547,82.03448982040088,82.00246361295382,80.82837575276693,79.03897399902344,305667.99921875,260389.31484375,234753.799609375,203463.26588541668,183639.096875,163485.62109375,140335.66653645833,122510.09075520834,107787.17096354166,95167.29609375,74224.90364583333,57188.78665364583,42817.926106770836,30327.260026041666,19250.355013020835,14140.486263020834,9271.447005208332,4621.618619791667,2386.956298828125,213.39563802083333,-0.0018866459528605144,0.0003383596738179525,0.0007347822189331055,0.00019857088724772136,-0.001142283280690511,-0.0034969011942545575,-0.05297772089640299,-0.06582746505737305,-0.06422373453776041,-0.04834957122802734,-0.027297083536783853,-0.02413209279378255,-0.021746253967285155,-0.007178370157877604,-0.011141268412272136,-0.010883649190266928,-0.0007914543151855469,0.0023216883341471354,0.9556116739908854,0.7033327738444011,297.39864145914714,301.25897827148435,0.0002077753966053327,0.04860021273295085,0.10144092241923014,0.01959222157796224,-4.440235594908396e-07,2.605840563774109e-07,548.3989583333333,2.553515625,-0.0008620490630467732,-3.4555668632189435e-05,-660.7333333333333,-197.68020833333333,592320.7474121094,2633121629.866667,2774511232.0,2584864.7,2610677990.4,2775103658.6666665,-0.2384295145670573,761.6638671875,6.5239749463585515,-2.4349521845579146e-05,8.61695556640625,27.440580240885417,-85.36383870442708,-34.393548583984376,3.42283935546875,317.4709228515625,-201.68301798502605,165.63312174479168,-6.623007357120514e-05,-307309.8,12322.233333333334,0.04285140037536621,56.53935801188151,1002.4962115885417,5.367469663421313e-05,2.7892676492532094e-05,5.771522410213947e-05,3.3365221073230106e-05,9.10777598619461e-05,302.1953036010549
27,-6.480848727126916e-06,-1.4430204949652155e-05,-9.591275981316964e-06,-4.2765760251010455e-06,-1.7270523433883985e-06,-1.7278719072540603e-05,-1.4427451727290948e-05,-1.1762309198578198e-05,-9.999377653002739e-06,-7.109142219026883e-06,-5.460026053090891e-06,-2.5684557234247524e-06,1.3174489140510558e-06,6.258084128300349e-06,6.450883423288663e-06,6.179837509989739e-06,7.154994333783786e-06,7.83576009174188e-06,8.5067314406236e-06,7.1928060303131735e-06,4.973992084463438e-06,0.05710123131672541,0.22915653785069784,0.7115601491803925,3.5949302210782963,19.30230110436678,97.33656798700491,88.82216494778793,75.29287197043499,76.09975196955105,71.71508030816912,67.25603839332858,71.88834991455079,72.21253206133842,74.25621102452278,81.56481526692708,82.88887381056945,84.09377437035242,84.17529253959655,84.89208017985025,84.67227223714193,83.50418192545573,305725.2046875,260553.81223958332,234866.0625,203543.251953125,183720.73932291666,163565.32434895833,140417.60963541668,122609.210546875,107902.69114583333,95298.43671875,74377.713671875,57346.53828125,42976.20514322917,30483.078255208333,19405.276692708332,14296.551236979167,9431.368880208332,4787.9998046875,2555.8005533854166,384.8603515625,-0.0005475938320159912,0.0015907804171244302,0.0023066083590189616,0.001879739761352539,-0.00031294027964274087,-0.0023146867752075195,-0.05433473587036133,-0.06707846323649089,-0.05941225687662761,-0.040325927734375,-0.015824000040690105,-0.012475395202636718,-0.004037348429361979,0.006234995524088542,-0.00561370849609375,-0.008047548929850261,0.00616922378540039,0.015470631917317708,0.5497378031412761,0.8112948099772136,297.1033452351888,299.8348826090495,0.0001443488523364067,0.04152983029683431,0.07811719576517741,0.01993258794148763,-4.354786748687426e-07,-2.167808512846629e-07,399.79973958333335,2.766373697916667,-0.0015987406174341838,-2.7574598789215088e-05,-815.3151041666666,-484.80651041666664,608039.186356608,2637001224.5333333,2778048307.2,2588383.45,2614176640.0,2778656324.266667,-0.039007568359375,688.8640950520834,6.275944497482851,-1.756022296225031e-05,8.8420166015625,0.0,-44.16062825520833,-29.98280232747396,6.85482177734375,0.0,-206.11780192057293,0.0,-1.0840967297554016e-05,-158979.38333333333,24677.45,0.026417016983032227,56.40216974318027,1004.5140846354167,3.597019240260124e-05,1.913017282883326e-05,4.0098046883940694e-05,1.8946050355831783e-05,5.9042591601610184e-05,302.1585679188692
28,-7.120992328661183e-06,-1.3686636035951475e-05,-9.878297957281272e-06,-3.7382579951857527e-06,-1.365850524355968e-06,-1.8196455008971195e-05,-1.5530944801867007e-05,-1.199978869408369e-05,-9.45761955032746e-06,-5.534601708253225e-06,-5.203811451792717e-06,-2.6185686389605203e-06,1.3083918020129204e-06,5.738219867149989e-06,5.863785433272521e-06,5.266380806763967e-06,6.1392318457365034e-06,7.401375720898311e-06,8.399846653143565e-06,7.227590928475062e-06,5.00088402380546e-06,0.059688928597218666,0.22762860854466757,0.6846068302790324,3.5008039474487305,18.853715959191323,96.33990038832029,90.32975862820943,79.15565388997396,80.16212309425076,75.13112764656543,69.212196350346,73.9466334025065,72.41812082926432,73.98426143924395,81.70126647949219,83.3177739272515,86.01162618001302,86.18482615152995,86.79013630449772,87.36200199027856,86.3006764481465,305689.49296875,260568.59348958332,234860.12994791666,203522.44817708334,183673.94283854167,163501.12421875,140354.3828125,122570.43619791667,107883.93619791667,95295.980078125,74395.15859375,57379.17298177083,43017.870833333334,30528.329166666666,19453.599934895832,14347.8005859375,9487.476822916668,4850.516731770834,2621.036376953125,453.21080729166664,0.00038787126541137693,0.0002863287925720215,-0.00010907649993896484,-0.0003313422203063965,0.00020456314086914062,0.00022753477096557618,-0.048927656809488934,-0.059988880157470705,-0.052603530883789065,-0.04296455383300781,-0.0442013422648112,-0.0471310297648112,-0.040744717915852866,-0.03498236338297526,-0.033695093790690106,-0.034235636393229164,-0.017097282409667968,-0.00489193598429362,0.44284311930338544,0.9562014261881511,297.0004119873047,299.28283131917317,0.00014277808368206023,0.03878471851348877,0.08762912750244141,0.01977561314900716,-2.773585341249903e-07,-3.350898623466492e-07,666.3895833333333,3.020133463541667,0.0005278786023457845,-4.52550748984019e-05,-312.5893229166667,245.84947916666667,598120.7999511719,2636895257.6,2777762278.4,2588025.35,2613788450.133333,2778360482.133333,-0.07130457560221354,683.4251302083334,6.263623492093757,-1.6542401863262057e-05,6.703841145833334,0.0,-39.63662109375,-30.65498046875,5.717317708333334,0.0,-215.5284423828125,0.0,-1.9808548192183176e-05,-142691.93333333332,20581.516666666666,0.028252887725830077,56.330299820502596,1005.3252486979167,3.934012105067571e-05,2.022814005613327e-05,3.966043392817179e-05,1.9473427285750708e-05,5.9133085111776985e-05,302.12614786325076
29,-7.965594219664733e-06,-1.3227651167350512e-05,-9.632119326852261e-06,-2.8419735220571357e-06,-8.770613931119442e-07,-1.9496391178108752e-05,-1.7058476805686952e-05,-1.1754575340698164e-05,-9.12821851670742e-06,-5.020092551906904e-06,-5.720936072369417e-06,-2.0907570918401083e-06,1.7682633673151334e-06,6.268002713720003e-06,6.323734608789285e-06,5.790358409285546e-06,6.530418371160825e-06,7.935132210453351e-06,8.69492068886757e-06,7.468943173686663e-06,5.147008535762628e-06,0.057067720710377516,0.23933034340540568,0.7152687032241374,3.5954741542538007,19.450877498090268,94.29802547593911,90.4193157017231,81.93841140319904,80.26491595804691,74.16034466351071,70.67808414796988,75.11474594871203,73.04676666259766,74.9935363744696,82.3251225789388,84.5777013262113,87.83380128045877,88.24145202636718,88.87614751060804,89.24617919921874,88.0219701151053,305325.5794270833,260245.90625,234582.09231770833,203294.125390625,183464.69700520832,163270.596484375,140129.80690104168,122369.97057291666,107699.06979166667,95120.542578125,74230.51354166666,57232.3017578125,42884.1361328125,30403.73515625,19336.1921875,14235.086328125,9380.4537109375,4750.2439453125,2524.030305989583,359.14280598958334,0.0010559419790903727,-1.137852668762207e-05,-0.0004057923952738444,-0.0006706317265828451,-0.0034348328908284506,0.0031505266825358072,-0.03588587443033854,-0.038062731424967446,-0.02409966786702474,-0.015095329284667969,-0.03081677754720052,-0.03984228769938151,-0.04178975423177083,-0.03855711619059245,-0.03238843282063802,-0.035748291015625,-0.020397249857584634,-0.007901318868001302,0.6824857076009114,0.9600354512532552,296.7987436930338,298.87686513264975,0.00012161402652661006,0.03885595798492432,0.10748225847880045,0.02646020253499349,-4.999232866490881e-07,-2.7340526382128397e-07,490.99010416666664,2.792740885416667,0.0010014752546946208,-3.0658828715483345e-05,-29.989322916666666,384.86041666666665,570824.0216959636,2631991244.8,2772097382.4,2583538.6083333334,2609192482.133333,2772668552.5333333,-0.14060999552408854,647.00869140625,6.590608300206562,-1.688559326188018e-05,4.47989501953125,0.0,-43.52432454427083,-30.297066243489585,4.304341634114583,0.0,-216.92325642903646,0.0,-3.906035174926122e-05,-156686.81666666668,15495.0,0.03090477784474691,56.0256601969401,1004.2250651041667,3.1162984669208527e-05,3.0086996654669445e-05,3.378198792537053e-05,2.8582103550434112e-05,6.23609870672226e-05,302.09465247844827
